name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bengaluru,01-06-2022,30,21,24.9,32.8,21,25.7,20.4,77.2,0.5,100,12.5,rain,0,0,37.4,19.2,267.9,1011,55,6.9,264.5,22.8,10,30,2022-06-01T05:51:32,2022-06-01T18:41:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-06-2022,30.9,21.9,25.5,33.4,21.9,26.2,20.8,76.6,0.59,100,4.17,rain,0,0,39.2,19.4,271.1,1011.2,52.2,6.6,271.5,23.5,10,30,2022-06-02T05:51:33,2022-06-02T18:41:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-06-2022,32,21,25.2,34.8,21,26.1,20.1,74.7,11.491,100,8.33,rain,0,0,51.8,28.1,257.8,1010.4,42,7,288.3,25,10,30,2022-06-03T05:51:34,2022-06-03T18:41:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-06-2022,32.9,19.5,25.2,35.3,19.5,25.8,19.2,71.6,9.897,100,8.33,rain,0,0,51.1,24,301.3,1010.5,47.2,7,308.9,26.9,10,30,2022-06-04T05:51:36,2022-06-04T18:42:13,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-06-2022,31,19.4,25.1,33.6,19.4,26.1,20.1,75.3,19.335,100,4.17,rain,0,0,48.2,20.2,249.2,1010.5,40.3,6.1,304.6,26.4,10,60,2022-06-05T05:51:39,2022-06-05T18:42:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-06-2022,29.7,20,24.4,31.7,20,25.1,20.2,79.3,4.738,100,12.5,rain,0,0,45,24.1,275.4,1011.1,57.1,6.4,226.8,19.7,9,10,2022-06-06T05:51:43,2022-06-06T18:42:48,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-06-2022,29,20.9,24.7,31.1,20.9,25.2,20.6,78.9,14.741,100,4.17,rain,0,0,38.2,23.7,263.7,1011.6,57.3,7.3,267,23.3,10,30,2022-06-07T05:51:47,2022-06-07T18:43:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-06-2022,30,21,25,32.4,21,25.6,20.2,76.2,1.7,100,8.33,rain,0,0,40,24.1,267.1,1011.5,45.3,7.3,316.7,27.3,10,30,2022-06-08T05:51:52,2022-06-08T18:43:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-06-2022,29.5,21,24.9,31.7,21,25.5,20.1,75.9,1.2,100,8.33,rain,0,0,41.4,21.6,266.7,1011.3,50,7.8,313.2,27,10,30,2022-06-09T05:51:58,2022-06-09T18:43:40,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-06-2022,29.3,21,25,30.8,21,25.6,19.4,71.9,0,0,0,,0,0,39.6,28.1,255,1011.9,39.1,7.9,297,25.7,10,10,2022-06-10T05:52:04,2022-06-10T18:43:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-06-2022,29.2,20,24.7,31.2,20,25.2,19.5,73.9,0.2,100,8.33,rain,0,0,40.7,23.5,252.8,1012.6,43.8,8.4,297,25.7,10,10,2022-06-11T05:52:11,2022-06-11T18:44:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,43301099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-06-2022,29.7,20.9,24.7,31.8,20.9,25.3,19.7,74.7,2.2,100,16.67,rain,0,0,37.8,30.2,250.5,1012.5,50.3,7.5,269.6,23.2,10,10,2022-06-12T05:52:19,2022-06-12T18:44:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-06-2022,28.7,20.9,24.7,30.1,20.9,25,19.6,75,0.3,100,12.5,rain,0,0,41,23.5,256.5,1013.2,52.6,7.6,279.8,24.4,10,10,2022-06-13T05:52:28,2022-06-13T18:44:47,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-06-2022,32.5,20.4,25.3,34.3,20.4,25.9,19.9,74.5,28.538,100,8.33,rain,0,0,32.4,23,264.9,1012.5,54.2,6.9,274.6,23.8,10,30,2022-06-14T05:52:37,2022-06-14T18:45:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-06-2022,27.7,21,23.9,29.7,21,24.2,20.7,83.4,7.179,100,8.33,rain,0,0,33.1,15.2,277.3,1012.1,71.5,5.7,165,14.3,8,10,2022-06-15T05:52:46,2022-06-15T18:45:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-06-2022,29.7,21.1,24.7,32,21.1,25.4,20.8,79.9,12.514,100,4.17,rain,0,0,51.8,15,264.8,1011.5,57.5,6.4,242.9,20.9,10,30,2022-06-16T05:52:56,2022-06-16T18:45:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-06-2022,29.3,19.5,24.5,30.9,19.5,25.1,20.5,80.2,20.595,100,12.5,rain,0,0,21.6,24,243.4,1011.4,66.7,7.1,204.3,17.6,9,30,2022-06-17T05:53:07,2022-06-17T18:45:49,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-06-2022,27.7,21,23.7,29.7,21,24,21.3,87,41.036,100,12.5,rain,0,0,29.2,18.6,251.2,1011.6,70.6,5.8,281.5,24.4,10,30,2022-06-18T05:53:18,2022-06-18T18:46:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-06-2022,28.7,20.5,23.9,30.8,20.5,24.5,20.8,84.2,32.552,100,8.33,rain,0,0,34.2,17.2,262.8,1012.2,67,6.4,260.7,22.4,9,30,2022-06-19T05:53:30,2022-06-19T18:46:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-06-2022,28.1,21,23.9,30.3,21,24.3,21.1,85.2,13.41,100,8.33,rain,0,0,36.7,20.8,262,1011.2,68.2,6.6,212.1,18.4,8,10,2022-06-20T05:53:42,2022-06-20T18:46:31,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-06-2022,27.9,20.9,23.6,29.5,20.9,23.9,20.4,83.1,0.4,100,12.5,rain,0,0,46.8,24.4,255.4,1010.1,78.6,7,223.9,19.4,7,10,2022-06-21T05:53:55,2022-06-21T18:46:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-06-2022,26,20.4,23.1,26,20.4,23.1,20.2,84.5,0.395,100,8.33,rain,0,0,40.7,20.5,247.4,1011.3,65.9,6.4,263.5,23,9,10,2022-06-22T05:54:08,2022-06-22T18:46:57,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-06-2022,26,20.5,23.1,26,20.5,23.1,20.3,84.8,1,100,12.5,rain,0,0,44.3,18.4,243.2,1012.1,65.7,7.3,248.9,21.4,9,10,2022-06-23T05:54:21,2022-06-23T18:47:09,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-06-2022,29,20.9,24.4,30.5,20.9,24.8,19.8,76.9,0,0,0,,0,0,43.6,26.9,249.2,1011.4,55.4,7.5,280.5,24.1,8,10,2022-06-24T05:54:35,2022-06-24T18:47:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-06-2022,28,20,23.3,29.9,20,23.3,19.8,81.4,0.328,100,4.17,rain,0,0,51.1,31.6,253.7,1009.7,57.5,6.5,154.8,13.5,8,10,2022-06-25T05:54:50,2022-06-25T18:47:32,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-06-2022,28.5,20.9,24.1,29.7,20.9,24.4,19.3,75.9,0,0,0,,0,0,57.6,28.8,248.1,1010,55.9,7,284.8,24.7,10,10,2022-06-26T05:55:04,2022-06-26T18:47:43,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-06-2022,27.3,20,23.6,28.6,20,23.8,19.4,78.9,0,0,0,,0,0,51.1,27.2,245,1011.7,58.4,6.9,234.3,20.1,9,10,2022-06-27T05:55:19,2022-06-27T18:47:53,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-06-2022,27,20.5,23.8,28.3,20.5,24.1,19.5,77.7,0,0,0,rain,0,0,44.3,26.8,251.3,1011.6,56.1,7.5,228.3,19.6,8,10,2022-06-28T05:55:34,2022-06-28T18:48:02,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-06-2022,29,21,24.3,30.3,21,24.7,20.2,79.2,6,100,4.17,rain,0,0,51.1,24.1,259.3,1010.1,56.7,7,237.5,20.6,7,10,2022-06-29T05:55:50,2022-06-29T18:48:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-06-2022,28,20,23.6,29.7,20,23.9,20.3,83.5,3.589,100,8.33,rain,0,0,50.8,20.4,254.2,1009.9,51.4,7.2,265.8,22.8,10,10,2022-06-30T05:56:05,2022-06-30T18:48:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-07-2022,28.7,20.9,23.7,30.5,20.9,24.1,20.3,82.2,3,100,16.67,rain,0,0,48.2,26.6,262.9,1010.2,55.3,6.6,239.9,20.5,8,30,2022-07-01T05:56:21,2022-07-01T18:48:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-07-2022,28.4,20,23.8,29.9,20,24.1,20.4,82.9,2.9,100,25,rain,0,0,48.6,25.9,273.8,1009.2,70.6,6.3,188.9,16.4,7,10,2022-07-02T05:56:37,2022-07-02T18:48:32,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-07-2022,27.2,21,23.6,29.1,21,23.8,21,86,0.1,100,4.17,rain,0,0,51.1,20.5,252.5,1009.5,76,6.5,193.3,16.7,8,10,2022-07-03T05:56:54,2022-07-03T18:48:38,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,43301099999,42705699999,VOBL,43295099999"
Bengaluru,04-07-2022,25.3,20.6,22.7,25.3,20.6,22.7,20.4,87.5,0.654,100,8.33,rain,0,0,58.3,25.4,255.1,1009.7,72.7,5.8,44.3,3.7,2,10,2022-07-04T05:57:10,2022-07-04T18:48:44,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-07-2022,26.9,20.7,22.9,28.2,20.7,23,19.9,84,10.9,100,37.5,rain,0,0,58.7,28.8,249.1,1008.8,82.3,6.4,44.5,4,3,10,2022-07-05T05:57:27,2022-07-05T18:48:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-07-2022,25,21,22.3,25,21,22.3,20.2,88.1,0.4,100,12.5,rain,0,0,59,25,244.5,1011,82.1,5.8,50.5,4.5,3,10,2022-07-06T05:57:43,2022-07-06T18:48:52,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-07-2022,24.1,20.6,22,24.1,20.6,22,21,94.5,2.111,100,8.33,rain,0,0,56.2,23.9,251.3,1012.4,90.2,5.4,189.8,16.3,7,10,2022-07-07T05:58:00,2022-07-07T18:48:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-07-2022,25,20,21.9,25,20,21.9,20,89.1,7.3,100,12.5,rain,0,0,64.8,26.9,262.4,1011.5,88.4,5.5,138.6,11.9,5,10,2022-07-08T05:58:16,2022-07-08T18:48:56,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-07-2022,25.9,20,22.1,25.9,20,22.1,20.4,90.8,6.274,100,12.5,rain,0,0,59.8,25.9,251.7,1009.7,85.2,5.5,30.3,2.5,1,10,2022-07-09T05:58:33,2022-07-09T18:48:58,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-07-2022,26.7,20,22.6,28,20,22.7,20.2,87.2,6.45,100,12.5,rain,0,0,61.6,29.6,262.5,1010.1,88.8,5.9,133.4,11.5,5,10,2022-07-10T05:58:50,2022-07-10T18:48:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-07-2022,26,20,22,26,20,22,20.2,90.1,4.41,100,8.33,rain,0,0,60.8,29.3,256.8,1012.3,89.6,5.7,119.9,10.3,7,10,2022-07-11T05:59:07,2022-07-11T18:48:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-07-2022,28.2,20,23.3,29.3,20,23.5,19.4,80.2,0.082,100,4.17,rain,0,0,61.6,30.6,256.8,1011.5,68.3,6.4,206.1,17.8,7,10,2022-07-12T05:59:23,2022-07-12T18:48:57,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-07-2022,24.4,20,22.1,24.4,20,22.1,20,88.2,1.413,100,8.33,rain,0,0,70.2,27.3,248,1009.4,79.3,5.8,159.4,13.5,6,10,2022-07-13T05:59:40,2022-07-13T18:48:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-07-2022,26,20,21.9,26,20,21.9,19.9,88.5,3.784,100,8.33,rain,0,0,69.8,30.5,244.6,1008.2,81.2,5.6,229.3,20,9,10,2022-07-14T05:59:56,2022-07-14T18:48:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-07-2022,27,19,22.4,28.5,19,22.5,19.9,86.4,0.672,100,4.17,rain,0,0,67.3,31,249.8,1009.6,73,6,214,18.4,8,10,2022-07-15T06:00:13,2022-07-15T18:48:48,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-07-2022,26.1,20,22.3,26.1,20,22.3,20.5,89.6,4.717,100,4.17,rain,0,0,55.1,32.5,253.5,1010.7,77.6,6.1,206.7,17.7,7,10,2022-07-16T06:00:29,2022-07-16T18:48:43,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-07-2022,27.7,20,23.2,30,20,23.7,20.7,86.6,0.123,100,4.17,rain,0,0,55.8,22.6,257.5,1011.4,74.3,7.1,165.4,14.2,7,10,2022-07-17T06:00:45,2022-07-17T18:48:37,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-07-2022,25.1,21,22.6,25.1,21,22.6,20.9,90.7,0.436,100,8.33,rain,0,0,47.2,21.3,257.8,1012.4,86.2,6,153.5,13.4,9,10,2022-07-18T06:01:01,2022-07-18T18:48:31,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-07-2022,29.4,20.1,24.3,31.5,20.1,24.9,20.6,81.1,0.6,100,12.5,rain,0,0,38.2,16.8,256.7,1012.2,67.7,6.5,251,21.7,10,10,2022-07-19T06:01:16,2022-07-19T18:48:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-07-2022,29.4,21,24.9,31.2,21,25.4,20.8,79,6.746,100,12.5,rain,0,0,24.8,33.1,278.4,1012,58.3,6.5,219,18.9,9,10,2022-07-20T06:01:32,2022-07-20T18:48:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-07-2022,27.8,21,24,29.7,21,24.4,20.7,82.8,27.906,100,8.33,rain,0,0,34.6,18.4,285.5,1012,58.3,6.6,259.9,22.4,9,10,2022-07-21T06:01:47,2022-07-21T18:48:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43295099999"
Bengaluru,22-07-2022,26.5,21.5,23.4,26.5,21.5,23.4,20.6,84.4,3.8,100,29.17,rain,0,0,27.7,18.4,277.9,1012.5,68.5,5.9,180.2,15.5,6,10,2022-07-22T06:02:02,2022-07-22T18:47:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-07-2022,26.9,20.9,23.1,28.6,20.9,23.1,20.1,84,0.359,100,8.33,rain,0,0,37.8,22.3,267,1011.8,66.3,6.1,193.5,16.8,6,10,2022-07-23T06:02:17,2022-07-23T18:47:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-07-2022,26.1,20,22.8,26.1,20,22.8,20.3,86.3,0.164,100,4.17,rain,0,0,45.7,19.2,257.7,1012.2,70.4,6.2,165.3,14.2,6,10,2022-07-24T06:02:32,2022-07-24T18:47:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-07-2022,28.7,20,23.9,30.2,20,24.2,19.7,78.7,0.6,100,12.5,rain,0,0,32.8,21,279.1,1012.9,55.3,7.5,254.6,22,9,10,2022-07-25T06:02:46,2022-07-25T18:47:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-07-2022,27.5,20.5,23.8,29,20.5,23.9,19.8,79.2,6.2,100,33.33,rain,0,0,28.8,14.5,298.6,1013.6,58.7,6.4,130.4,11.2,9,10,2022-07-26T06:03:00,2022-07-26T18:47:07,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-07-2022,28.6,20.5,23.8,30.7,20.5,24.3,21.1,85.8,5.486,100,20.83,rain,0,0,15.1,11.6,349.5,1012.8,58.3,5.9,214,18.5,9,10,2022-07-27T06:03:14,2022-07-27T18:46:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-07-2022,30.6,21,25.1,33,21,25.9,21.1,80.7,5.43,100,8.33,rain,0,0,13.3,10.3,75.2,1013.2,62.1,6.2,219,18.7,10,30,2022-07-28T06:03:27,2022-07-28T18:46:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-07-2022,31,22,25.8,32.4,22,26.5,21.2,77.5,2.5,100,33.33,rain,0,0,14,11.2,107.1,1012.9,58.8,6.3,201.1,17.3,9,30,2022-07-29T06:03:40,2022-07-29T18:46:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-07-2022,30,20,24.8,32.2,20,25.5,20.9,80.7,19.288,100,8.33,rain,0,0,17.3,14.8,283.9,1012.2,60.4,6.2,254.8,21.9,10,30,2022-07-30T06:03:53,2022-07-30T18:46:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-07-2022,27.9,20.7,23.8,30.3,20.7,24.2,21.6,88.6,24.285,100,16.67,rain,0,0,10.8,11.6,274.1,1010.5,67,5.9,258.7,22.3,10,30,2022-07-31T06:04:05,2022-07-31T18:45:46,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-08-2022,29.6,21,24.3,32.5,21,24.9,21.4,85.3,23.363,100,16.67,rain,0,0,15.8,12.3,300.6,1010.2,66.7,6,256.5,22.2,9,30,2022-08-01T06:04:17,2022-08-01T18:45:27,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-08-2022,27.7,20,23,29.8,20,23.3,20.7,88.2,58.665,100,25,rain,0,0,20.5,18.4,274.3,1009.2,70.5,5.8,242.8,20.8,9,10,2022-08-02T06:04:29,2022-08-02T18:45:07,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-08-2022,27.5,20,22.1,29.9,20,22.3,20.8,93,24.127,100,16.67,rain,0,0,30.6,15.2,271.8,1008.9,86.2,5.3,193.8,16.7,8,10,2022-08-03T06:04:40,2022-08-03T18:44:46,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-08-2022,24.3,21,22.1,24.3,21,22.1,21.2,94.8,17.203,100,12.5,rain,0,0,42.5,14.5,264.3,1009,84.6,4.7,203.8,17.6,8,10,2022-08-04T06:04:51,2022-08-04T18:44:25,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-08-2022,23.9,20.3,21.6,23.9,20.3,21.6,20.6,93.7,2.179,100,8.33,rain,0,0,63.4,31.3,249.2,1009.8,94.4,5.3,48.9,4.3,2,10,2022-08-05T06:05:02,2022-08-05T18:44:03,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-08-2022,24.6,20,21.9,24.6,20,21.9,20.5,91.6,2.179,100,8.33,rain,0,0,61.6,30.1,254.4,1009.3,87,5.5,176.6,15.1,6,10,2022-08-06T06:05:12,2022-08-06T18:43:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-08-2022,25.1,21,22.4,25.1,21,22.4,20.8,91.1,4.231,100,12.5,rain,0,0,61.2,27.8,252.4,1008.2,86.3,5.8,85.8,7.3,4,10,2022-08-07T06:05:22,2022-08-07T18:43:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-08-2022,24.6,20.9,22.4,24.6,20.9,22.4,20.6,89.8,0.821,100,4.17,rain,0,0,61.9,28,252.7,1008.3,85.2,5.6,105,9.1,4,10,2022-08-08T06:05:31,2022-08-08T18:42:51,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-08-2022,26,20,22.4,26,20,22.4,19.7,84.9,1.41,100,8.33,rain,0,0,62.6,32.2,248.1,1008.4,85.2,6.2,188.4,16.4,8,10,2022-08-09T06:05:40,2022-08-09T18:42:25,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-08-2022,27,20,22.9,28.5,20,23,19.1,80.2,0.218,100,4.17,rain,0,0,60.8,35.9,246.5,1008.4,58.7,6.4,204.9,17.6,7,10,2022-08-10T06:05:49,2022-08-10T18:41:59,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-08-2022,27.1,20.3,23.2,28.7,20.3,23.4,19.4,79.9,0.159,100,8.33,rain,0,0,58.3,34.7,250.1,1010,62.7,6.1,250.5,21.6,9,10,2022-08-11T06:05:57,2022-08-11T18:41:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
